DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Wayanad,30-03-2020,2,0,3,0
Wayanad,08-04-2020,0,2,1,0
Wayanad,25-04-2020,0,1,0,0
Wayanad,02-05-2020,1,0,1,0
Wayanad,05-05-2020,3,0,4,0
Wayanad,10-05-2020,3,0,7,0
Wayanad,11-05-2020,1,0,8,0
Wayanad,13-05-2020,2,0,10,0
Wayanad,14-05-2020,3,0,13,0
Wayanad,15-05-2020,5,0,18,0
Wayanad,16-05-2020,0,2,16,0
Wayanad,20-05-2020,0,1,15,0
Wayanad,21-05-2020,0,4,11,0
Wayanad,22-05-2020,1,0,12,0
Wayanad,23-05-2020,1,0,13,0
Wayanad,24-05-2020,0,3,9,1
Wayanad,25-05-2020,0,1,8,0
Wayanad,27-05-2020,3,1,10,0
Wayanad,29-05-2020,2,5,7,0
Wayanad,31-05-2020,3,0,10,0
Wayanad,01-06-2020,0,1,9,0
Wayanad,02-06-2020,6,0,15,0
Wayanad,04-06-2020,2,2,15,0
Wayanad,05-06-2020,3,0,18,0
Wayanad,08-06-2020,2,2,18,0
Wayanad,09-06-2020,6,1,23,0
Wayanad,10-06-2020,4,6,21,0
Wayanad,13-06-2020,1,1,21,0
Wayanad,14-06-2020,1,1,21,0
Wayanad,15-06-2020,1,0,22,0
Wayanad,16-06-2020,0,5,17,0
Wayanad,17-06-2020,3,0,20,0
Wayanad,18-06-2020,0,2,18,0
Wayanad,19-06-2020,4,0,22,0
Wayanad,20-06-2020,5,2,25,0
Wayanad,22-06-2020,5,0,30,0
Wayanad,23-06-2020,2,3,29,0
Wayanad,24-06-2020,2,0,31,0
Wayanad,25-06-2020,2,0,33,0
Wayanad,26-06-2020,5,0,38,0
Wayanad,27-06-2020,5,0,43,0
Wayanad,28-06-2020,5,1,47,0
Wayanad,30-06-2020,0,4,43,0
Wayanad,01-07-2020,3,3,43,0
Wayanad,02-07-2020,1,0,44,0
Wayanad,03-07-2020,1,10,35,0
Wayanad,04-07-2020,2,0,37,0
Wayanad,05-07-2020,6,6,37,0
Wayanad,06-07-2020,8,0,45,0
Wayanad,07-07-2020,3,4,44,0
Wayanad,08-07-2020,14,0,58,0
Wayanad,09-07-2020,7,3,62,0
Wayanad,10-07-2020,0,4,58,0
Wayanad,11-07-2020,11,0,69,0
Wayanad,12-07-2020,19,0,88,0
Wayanad,13-07-2020,14,16,86,0
Wayanad,14-07-2020,12,0,98,0
Wayanad,15-07-2020,4,1,101,0
Wayanad,16-07-2020,13,1,113,0
Wayanad,17-07-2020,28,4,137,0
Wayanad,18-07-2020,26,4,159,0
Wayanad,19-07-2020,1,0,160,0
Wayanad,20-07-2020,26,0,186,0
Wayanad,21-07-2020,17,14,189,0
Wayanad,22-07-2020,4,5,188,0
Wayanad,23-07-2020,10,5,193,0
Wayanad,24-07-2020,15,21,187,0
Wayanad,25-07-2020,17,45,159,0
Wayanad,26-07-2020,28,0,187,0
Wayanad,27-07-2020,17,49,155,0
Wayanad,28-07-2020,53,18,190,0
Wayanad,29-07-2020,43,9,224,0
Wayanad,30-07-2020,3,17,210,0
Wayanad,31-07-2020,124,19,315,0
Wayanad,01-08-2020,46,5,356,0
Wayanad,02-08-2020,19,19,356,0
Wayanad,03-08-2020,31,8,379,0
Wayanad,04-08-2020,17,9,387,0
Wayanad,05-08-2020,14,40,361,0
Wayanad,06-08-2020,46,20,387,0
Wayanad,07-08-2020,55,34,408,0
Wayanad,08-08-2020,10,55,363,0
Wayanad,09-08-2020,25,48,340,0
Wayanad,10-08-2020,33,41,331,1
Wayanad,11-08-2020,18,48,301,0
Wayanad,12-08-2020,12,15,298,0
Wayanad,13-08-2020,27,30,295,0
Wayanad,14-08-2020,57,33,319,0
Wayanad,15-08-2020,48,20,347,0
Wayanad,16-08-2020,49,61,335,0
Wayanad,17-08-2020,15,13,337,0
Wayanad,18-08-2020,47,46,337,1
Wayanad,19-08-2020,17,12,342,0
Wayanad,20-08-2020,35,24,353,0
Wayanad,21-08-2020,26,44,335,0
Wayanad,22-08-2020,25,52,308,0
Wayanad,23-08-2020,10,39,279,0
Wayanad,24-08-2020,20,25,274,0
Wayanad,25-08-2020,37,32,278,1
Wayanad,26-08-2020,30,32,276,0
Wayanad,27-08-2020,25,44,257,0
Wayanad,28-08-2020,19,7,269,0
Wayanad,29-08-2020,21,38,251,1
Wayanad,30-08-2020,13,22,242,0
Wayanad,31-08-2020,25,28,239,0
Wayanad,01-09-2020,8,24,223,0
Wayanad,02-09-2020,38,26,235,0
Wayanad,03-09-2020,18,17,236,0
Wayanad,04-09-2020,84,28,292,0
Wayanad,05-09-2020,20,29,283,0
Wayanad,06-09-2020,40,30,293,0
Wayanad,07-09-2020,4,20,277,0
Wayanad,08-09-2020,24,25,276,0
Wayanad,09-09-2020,77,25,328,0
Wayanad,10-09-2020,95,10,413,0
Wayanad,11-09-2020,52,15,450,0
Wayanad,12-09-2020,54,31,473,0
Wayanad,13-09-2020,56,33,496,0
Wayanad,14-09-2020,20,76,440,0
Wayanad,15-09-2020,64,32,472,0
Wayanad,16-09-2020,99,12,559,0
Wayanad,17-09-2020,107,79,587,0
Wayanad,18-09-2020,68,79,576,0
Wayanad,19-09-2020,95,31,640,0
Wayanad,20-09-2020,97,53,684,0
Wayanad,21-09-2020,18,46,656,0
Wayanad,22-09-2020,81,61,676,0
Wayanad,23-09-2020,59,27,708,0
Wayanad,24-09-2020,106,105,709,0
Wayanad,25-09-2020,74,79,704,0
Wayanad,26-09-2020,89,94,699,0
Wayanad,27-09-2020,172,117,754,0
Wayanad,28-09-2020,44,63,735,0
Wayanad,29-09-2020,169,53,851,0
Wayanad,30-09-2020,214,51,1014,0
Wayanad,01-10-2020,143,59,1098,0
Wayanad,02-10-2020,108,75,1131,0
Wayanad,03-10-2020,81,92,1120,0
Wayanad,04-10-2020,109,97,1132,0
Wayanad,05-10-2020,31,90,1073,0
Wayanad,06-10-2020,135,102,1106,0
Wayanad,07-10-2020,138,103,1141,0
Wayanad,08-10-2020,131,129,1143,0
Wayanad,09-10-2020,127,152,1118,0
Wayanad,10-10-2020,187,130,1175,0
Wayanad,11-10-2020,148,96,1227,0
Wayanad,12-10-2020,35,103,1159,0
Wayanad,13-10-2020,110,122,1147,0
Wayanad,14-10-2020,84,66,1165,0
Wayanad,15-10-2020,143,119,1189,0
Wayanad,16-10-2020,158,155,1192,0
Wayanad,17-10-2020,121,144,1169,0
Wayanad,18-10-2020,144,122,1191,0
Wayanad,19-10-2020,51,128,1114,0
Wayanad,20-10-2020,87,113,1088,0
Wayanad,21-10-2020,132,92,1128,0
Wayanad,22-10-2020,71,120,1079,0
Wayanad,23-10-2020,146,113,1112,0
Wayanad,24-10-2020,79,126,1065,0
Wayanad,25-10-2020,87,133,1019,0
Wayanad,26-10-2020,28,107,936,4
Wayanad,27-10-2020,103,111,928,0
Wayanad,28-10-2020,188,137,978,1
Wayanad,29-10-2020,93,99,971,1
Wayanad,30-10-2020,90,109,951,1
Wayanad,31-10-2020,145,88,1007,1
Wayanad,01-11-2020,86,132,961,0
Wayanad,02-11-2020,46,72,935,0
Wayanad,03-11-2020,118,83,969,1
Wayanad,04-11-2020,151,87,1033,0
Wayanad,05-11-2020,114,79,1067,1
Wayanad,06-11-2020,167,134,1099,1
Wayanad,07-11-2020,113,106,1106,0
Wayanad,08-11-2020,105,105,1105,1
Wayanad,09-11-2020,50,104,1049,2
Wayanad,10-11-2020,112,135,1026,0
Wayanad,11-11-2020,159,83,1102,0
Wayanad,12-11-2020,100,83,1119,0
Wayanad,13-11-2020,106,160,1065,0
Wayanad,14-11-2020,171,109,1127,0
Wayanad,15-11-2020,101,126,1101,1
Wayanad,16-11-2020,37,67,1070,1
Wayanad,17-11-2020,97,117,1050,0
Wayanad,18-11-2020,158,76,1132,0
Wayanad,19-11-2020,114,118,1128,0
Wayanad,20-11-2020,135,151,1112,0
Wayanad,21-11-2020,152,79,1185,0
Wayanad,22-11-2020,153,121,1217,0
Wayanad,23-11-2020,39,82,1173,1
Wayanad,24-11-2020,103,111,1165,0
Wayanad,25-11-2020,239,71,1333,0
Wayanad,26-11-2020,151,129,1355,0
Wayanad,27-11-2020,105,93,1367,0
Wayanad,28-11-2020,251,145,1473,0
Wayanad,29-11-2020,147,140,1479,1
Wayanad,30-11-2020,90,116,1453,0
Wayanad,01-12-2020,150,138,1464,1
Wayanad,02-12-2020,275,108,1631,0
Wayanad,03-12-2020,238,97,1771,1
Wayanad,04-12-2020,180,139,1810,2
Wayanad,05-12-2020,258,148,1919,1
Wayanad,06-12-2020,213,80,2051,0
Wayanad,07-12-2020,63,150,1964,0
Wayanad,08-12-2020,284,125,2122,1
Wayanad,09-12-2020,241,111,2252,0
Wayanad,10-12-2020,114,115,2251,0
Wayanad,11-12-2020,87,149,2188,1
Wayanad,12-12-2020,283,320,2148,3
Wayanad,13-12-2020,234,201,2180,1
Wayanad,14-12-2020,61,154,2086,1
Wayanad,15-12-2020,281,162,2204,1
Wayanad,16-12-2020,361,155,2409,1
Wayanad,17-12-2020,140,209,2340,0
Wayanad,18-12-2020,219,192,2365,2
Wayanad,19-12-2020,239,157,2446,1
Wayanad,20-12-2020,206,164,2487,1
Wayanad,21-12-2020,65,120,2431,1
Wayanad,22-12-2020,202,195,2435,3
Wayanad,23-12-2020,260,152,2542,1
Wayanad,24-12-2020,165,179,2527,1
Wayanad,25-12-2020,259,196,2590,0
Wayanad,26-12-2020,68,109,2549,0
Wayanad,27-12-2020,231,162,2617,1
Wayanad,28-12-2020,160,72,2705,0
Wayanad,29-12-2020,208,223,2690,0
Wayanad,30-12-2020,267,217,2740,0
Wayanad,31-12-2020,165,298,2606,1
Wayanad,01-01-2021,174,214,2566,0
Wayanad,02-01-2021,204,178,2591,1
Wayanad,03-01-2021,148,127,2612,0
Wayanad,04-01-2021,79,151,2540,0
Wayanad,05-01-2021,175,171,2541,3
Wayanad,06-01-2021,210,110,2640,1
Wayanad,07-01-2021,244,256,2628,0
Wayanad,08-01-2021,238,126,2740,0
Wayanad,09-01-2021,213,139,2814,0
Wayanad,10-01-2021,173,228,2759,0
Wayanad,11-01-2021,76,34,2801,0
Wayanad,12-01-2021,207,110,2897,1
Wayanad,14-01-2021,229,171,2955,0
Wayanad,13-01-2021,248,179,3022,2
Wayanad,15-01-2021,241,208,3055,0
Wayanad,16-01-2021,238,180,3112,1
Wayanad,17-01-2021,226,179,3158,1
Wayanad,18-01-2021,68,55,3170,1
Wayanad,19-01-2021,245,196,3217,2
Wayanad,20-01-2021,322,192,3347,0
Wayanad,21-01-2021,238,235,3350,0
Wayanad,22-01-2021,255,163,3442,0
Wayanad,23-01-2021,290,142,3588,2
Wayanad,24-01-2021,292,177,3702,1
Wayanad,25-01-2021,67,63,3705,1
Wayanad,26-01-2021,245,264,3686,0
Wayanad,27-01-2021,241,69,3858,0
Wayanad,28-01-2021,193,224,3826,1
Wayanad,29-01-2021,173,206,3793,0
Wayanad,30-01-2021,187,237,3742,1
Wayanad,31-01-2021,153,287,3607,1
Wayanad,01-02-2021,84,126,3564,1
Wayanad,02-02-2021,218,545,3237,0
Wayanad,03-02-2021,190,49,3378,0
Wayanad,04-02-2021,114,206,3286,0
Wayanad,05-02-2021,163,354,3095,0
Wayanad,06-02-2021,179,340,2933,1
Wayanad,07-02-2021,212,263,2880,2
Wayanad,08-02-2021,71,181,2770,0
Wayanad,09-02-2021,74,266,2577,1
Wayanad,10-02-2021,201,315,2462,1
Wayanad,11-02-2021,180,308,2334,0
Wayanad,12-02-2021,127,198,2262,0
Wayanad,13-02-2021,161,237,2186,0
Wayanad,14-02-2021,145,217,2113,1
Wayanad,15-02-2021,70,104,2078,1
Wayanad,16-02-2021,135,150,2063,0
Wayanad,17-02-2021,144,173,2032,2
Wayanad,18-02-2021,133,178,1987,0
Wayanad,19-02-2021,115,142,1959,1
Wayanad,20-02-2021,143,151,1950,0
Wayanad,21-02-2021,83,122,1909,1
Wayanad,22-02-2021,52,142,1818,1
Wayanad,23-02-2021,131,168,1780,1
Wayanad,24-02-2021,121,86,1813,2
Wayanad,25-02-2021,93,117,1789,0
Wayanad,26-02-2021,159,114,1834,0
Wayanad,27-02-2021,82,96,1820,0
Wayanad,28-02-2021,99,134,1785,0
Wayanad,01-03-2021,62,27,1820,0
Wayanad,02-03-2021,57,102,1775,0
Wayanad,03-03-2021,83,128,1730,0
Wayanad,04-03-2021,89,97,1722,0
Wayanad,05-03-2021,67,117,1672,0
Wayanad,06-03-2021,61,87,1644,2
Wayanad,07-03-2021,47,71,1619,1
Wayanad,08-03-2021,31,104,1546,0
Wayanad,09-03-2021,64,112,1498,0
Wayanad,10-03-2021,63,248,1313,0
Wayanad,11-03-2021,35,77,1271,0
Wayanad,12-03-2021,41,106,1206,0
Wayanad,13-03-2021,53,69,1190,0
Wayanad,14-03-2021,40,59,1171,0
Wayanad,15-03-2021,20,118,1072,1
Wayanad,16-03-2021,49,35,1086,0
Wayanad,17-03-2021,59,100,1044,1
Wayanad,18-03-2021,24,75,993,0
Wayanad,19-03-2021,52,56,989,0
Wayanad,20-03-2021,45,43,991,0
Wayanad,21-03-2021,38,53,976,0
Wayanad,22-03-2021,24,18,982,0
Wayanad,23-03-2021,59,48,993,0
Wayanad,24-03-2021,70,79,984,0
Wayanad,25-03-2021,43,43,984,0
Wayanad,26-03-2021,40,32,991,1
Wayanad,27-03-2021,58,35,1013,1
Wayanad,28-03-2021,64,35,1042,0
Wayanad,29-03-2021,31,29,1044,0
Wayanad,30-03-2021,78,38,1083,1
Wayanad,31-03-2021,55,24,1114,0
Wayanad,01-04-2021,66,48,1132,0
Wayanad,02-04-2021,69,44,1157,0
Wayanad,03-04-2021,77,34,1200,0
Wayanad,04-04-2021,59,78,1180,1
Wayanad,05-04-2021,39,42,1177,0
Wayanad,06-04-2021,118,53,1242,0
Wayanad,07-04-2021,82,48,1276,0
Wayanad,08-04-2021,176,37,1414,0
Wayanad,09-04-2021,152,60,1505,1
Wayanad,10-04-2021,191,71,1625,0
Wayanad,11-04-2021,200,34,1791,0
Wayanad,12-04-2021,133,17,1907,0
Wayanad,13-04-2021,199,63,2043,0
Wayanad,14-04-2021,273,66,2250,0
Wayanad,15-04-2021,166,30,2386,0
Wayanad,16-04-2021,348,79,2655,0
Wayanad,17-04-2021,484,100,3039,0
Wayanad,18-04-2021,605,86,3558,0
Wayanad,19-04-2021,388,75,3871,0
Wayanad,20-04-2021,590,133,4327,1
Wayanad,21-04-2021,538,89,4774,1
Wayanad,22-04-2021,614,83,5305,0
Wayanad,23-04-2021,812,219,5898,0
Wayanad,24-04-2021,873,127,6641,3
Wayanad,25-04-2021,659,199,7101,0
Wayanad,26-04-2021,500,117,7484,0
Wayanad,27-04-2021,968,233,8219,0
Wayanad,28-04-2021,732,278,8673,0
Wayanad,29-04-2021,909,305,9274,3
Wayanad,30-04-2021,743,249,9767,1
Wayanad,01-05-2021,814,328,10253,0
Wayanad,02-05-2021,769,188,10834,0
Wayanad,03-05-2021,325,151,11005,3
Wayanad,04-05-2021,959,250,11713,1
Wayanad,05-05-2021,890,300,12302,1
Wayanad,06-05-2021,1056,182,13174,1
Wayanad,07-05-2021,1173,277,14069,1
Wayanad,08-05-2021,1196,591,14671,3
Wayanad,09-05-2021,655,187,15134,3
Wayanad,10-05-2021,328,383,15079,0
Wayanad,11-05-2021,892,645,15326,0
Wayanad,12-05-2021,701,446,15581,0
Wayanad,13-05-2021,787,490,15878,0
Wayanad,14-05-2021,482,644,15716,0
Wayanad,15-05-2021,702,458,15951,9
Wayanad,16-05-2021,590,495,16039,7
Wayanad,17-05-2021,211,6907,9343,0
Wayanad,18-05-2021,631,1309,8664,1
Wayanad,19-05-2021,497,947,8211,3
Wayanad,20-05-2021,517,823,7903,2
Wayanad,21-05-2021,392,560,7733,2
Kozhikode,22-03-2020,2,0,2,0
Kozhikode,24-03-2020,2,0,4,0
Kozhikode,25-03-2020,1,0,5,0
Kozhikode,27-03-2020,1,0,6,0
Kozhikode,01-04-2020,0,1,5,0
Kozhikode,02-04-2020,1,0,6,0
Kozhikode,03-04-2020,0,1,5,0
Kozhikode,05-04-2020,5,1,9,0
Kozhikode,08-04-2020,0,2,7,0
Kozhikode,10-04-2020,0,1,6,0
Kozhikode,11-04-2020,1,0,7,0
Kozhikode,12-04-2020,0,1,6,0
Kozhikode,14-04-2020,3,0,9,0
Kozhikode,15-04-2020,0,2,7,0
Kozhikode,16-04-2020,2,0,9,0
Kozhikode,17-04-2020,1,0,10,0
Kozhikode,18-04-2020,1,0,11,0
Kozhikode,21-04-2020,0,2,9,0
Kozhikode,22-04-2020,2,0,11,0
Kozhikode,23-04-2020,2,0,13,0
Kozhikode,25-04-2020,0,2,11,0
Kozhikode,27-04-2020,0,4,7,0
Kozhikode,29-04-2020,0,3,4,0
Kozhikode,30-04-2020,0,1,3,0
Kozhikode,04-05-2020,0,3,0,0
Kozhikode,13-05-2020,1,0,1,0
Kozhikode,14-05-2020,1,0,2,0
Kozhikode,15-05-2020,2,0,4,0
Kozhikode,16-05-2020,3,0,7,0
Kozhikode,17-05-2020,2,0,9,0
Kozhikode,18-05-2020,2,0,11,0
Kozhikode,20-05-2020,1,0,12,0
Kozhikode,21-05-2020,0,1,11,0
Kozhikode,22-05-2020,5,0,16,0
Kozhikode,23-05-2020,4,0,20,0
Kozhikode,24-05-2020,1,0,21,0
Kozhikode,25-05-2020,4,0,25,0
Kozhikode,27-05-2020,2,0,27,0
Kozhikode,28-05-2020,6,1,32,0
Kozhikode,29-05-2020,2,2,32,0
Kozhikode,30-05-2020,4,0,36,0
Kozhikode,31-05-2020,2,4,34,0
Kozhikode,01-06-2020,0,1,32,1
Kozhikode,02-06-2020,5,0,37,0
Kozhikode,03-06-2020,7,5,39,0
Kozhikode,04-06-2020,10,5,44,0
Kozhikode,05-06-2020,4,1,47,0
Kozhikode,06-06-2020,4,7,44,0
Kozhikode,07-06-2020,6,0,50,0
Kozhikode,08-06-2020,13,0,63,0
Kozhikode,09-06-2020,7,3,67,0
Kozhikode,10-06-2020,10,3,74,0
Kozhikode,11-06-2020,1,3,72,0
Kozhikode,12-06-2020,4,2,74,0
Kozhikode,13-06-2020,12,2,84,0
Kozhikode,14-06-2020,8,1,91,0
Kozhikode,15-06-2020,6,4,93,0
Kozhikode,16-06-2020,4,0,97,0
Kozhikode,17-06-2020,6,14,89,0
Kozhikode,18-06-2020,5,1,93,0
Kozhikode,19-06-2020,6,3,96,0
Kozhikode,20-06-2020,12,11,97,0
Kozhikode,21-06-2020,10,4,103,0
Kozhikode,22-06-2020,5,8,100,0
Kozhikode,23-06-2020,6,0,106,0
Kozhikode,24-06-2020,3,35,74,0
Kozhikode,25-06-2020,7,6,75,0
Kozhikode,26-06-2020,7,11,71,0
Kozhikode,27-06-2020,8,0,79,0
Kozhikode,28-06-2020,7,6,80,0
Kozhikode,29-06-2020,9,8,81,0
Kozhikode,30-06-2020,4,2,83,0
Kozhikode,01-07-2020,6,12,76,1
Kozhikode,02-07-2020,7,0,83,0
Kozhikode,03-07-2020,14,11,86,0
Kozhikode,04-07-2020,8,1,93,0
Kozhikode,05-07-2020,20,5,108,0
Kozhikode,06-07-2020,15,5,118,0
Kozhikode,07-07-2020,15,5,128,0
Kozhikode,08-07-2020,15,6,137,0
Kozhikode,09-07-2020,8,1,144,0
Kozhikode,10-07-2020,12,0,156,0
Kozhikode,11-07-2020,17,4,169,0
Kozhikode,12-07-2020,4,18,155,0
Kozhikode,13-07-2020,16,7,164,0
Kozhikode,14-07-2020,58,19,203,0
Kozhikode,15-07-2020,64,14,253,0
Kozhikode,16-07-2020,33,10,276,0
Kozhikode,17-07-2020,32,9,299,0
Kozhikode,18-07-2020,26,9,316,0
Kozhikode,19-07-2020,32,8,340,0
Kozhikode,20-07-2020,92,6,426,0
Kozhikode,21-07-2020,39,38,427,0
Kozhikode,22-07-2020,25,14,438,0
Kozhikode,23-07-2020,67,16,488,1
Kozhikode,24-07-2020,82,66,504,0
Kozhikode,25-07-2020,110,62,550,2
Kozhikode,26-07-2020,57,8,598,0
Kozhikode,27-07-2020,68,41,624,1
Kozhikode,28-07-2020,67,13,678,0
Kozhikode,29-07-2020,67,30,715,0
Kozhikode,30-07-2020,42,57,699,1
Kozhikode,31-07-2020,84,75,708,0
Kozhikode,01-08-2020,95,49,753,1
Kozhikode,02-08-2020,50,93,710,0
Kozhikode,03-08-2020,33,26,717,0
Kozhikode,04-08-2020,97,44,769,1
Kozhikode,05-08-2020,39,72,733,3
Kozhikode,06-08-2020,174,16,891,0
Kozhikode,07-08-2020,149,36,1003,0
Kozhikode,08-08-2020,173,110,1065,1
Kozhikode,09-08-2020,69,30,1103,0
Kozhikode,10-08-2020,66,71,1096,1
Kozhikode,11-08-2020,158,103,1151,0
Kozhikode,12-08-2020,93,122,1122,0
Kozhikode,13-08-2020,98,12,1207,1
Kozhikode,14-08-2020,99,111,1195,0
Kozhikode,15-08-2020,151,56,1290,0
Kozhikode,16-08-2020,118,43,1365,0
Kozhikode,17-08-2020,46,76,1334,1
Kozhikode,18-08-2020,147,195,1284,2
Kozhikode,19-08-2020,78,174,1188,0
Kozhikode,20-08-2020,130,257,1060,1
Kozhikode,21-08-2020,158,163,1050,5
Kozhikode,22-08-2020,232,20,1262,0
Kozhikode,23-08-2020,119,12,1367,1
Kozhikode,24-08-2020,81,130,1318,0
Kozhikode,25-08-2020,260,140,1437,1
Kozhikode,26-08-2020,215,150,1502,0
Kozhikode,27-08-2020,238,90,1649,1
Kozhikode,28-08-2020,174,106,1717,0
Kozhikode,29-08-2020,152,131,1737,1
Kozhikode,30-08-2020,304,110,1930,1
Kozhikode,31-08-2020,117,197,1848,2
Kozhikode,01-09-2020,155,240,1763,0
Kozhikode,02-09-2020,204,194,1773,0
Kozhikode,03-09-2020,131,186,1718,0
Kozhikode,04-09-2020,167,272,1613,0
Kozhikode,05-09-2020,244,193,1664,0
